n.name,n.url,n.betweenness
Daniel Kahneman — What I Know,https://fs.blog/2012/07/daniel-kahneman-what-i-know/,5991.163390881982
Susan Sontag: 3 Steps to Refuting Any Argument,https://fs.blog/2012/07/the-3-steps-to-refuting-any-argument/,6918.14277252675
Eager to Be Wrong,https://fs.blog/2016/05/eager-to-be-wrong/,93.88189611386208
The natural progression of how good ideas go wrong,https://fs.blog/2011/01/the-natural-progression-of-how-good-ideas-go-wrong/,15698.932285397466
Yuval Noah Harari on Why Humans Dominate the Earth: Myth-Making,https://fs.blog/2016/01/yuval-noah-hararri-on-why-we-dominate-the-earth-myth-making/,1917.6339857963187
3 Ways You’re Wrong in a Disagreement (Even if You’re Right),https://fs.blog/2011/08/being-wrong/,4935.737611997142
Why Are No Two People Alike? (Part 1),https://fs.blog/2016/06/no-two-people-alike-part-1/,407.363820122186
Filtering Nonsense,https://fs.blog/2013/10/filtering-nonsense/,6.876811594202898
Investing: The Rules of the Road,https://fs.blog/2016/03/investing-rules/,982.2094864987962
A Journey of Self Discovery,https://fs.blog/2016/03/journey-of-self-discovery/,118.20805503392913
How Good Gamblers Think,https://fs.blog/2013/01/how-good-gamblers-think/,6491.457017921828
What Can Chain Letters Teach us about Natural Selection?,https://fs.blog/2016/01/natural-selection-of-chain-letters/,89.47742494043146
A simple tool to help you learn better,https://fs.blog/2012/09/a-simple-tool-to-help-you-learn-better/,16053.566126984979
Tribal Leadership: The Key To Building Great Teams,https://fs.blog/2017/02/tribal-leadership/,121.20341066686811
The Value of Grey Thinking,https://fs.blog/2016/06/value-grey-thinking/,3205.243784781913
A Short List of Books for Doing New Things,https://fs.blog/2016/10/short-list-books-new-things/,467.2151815053687
"Pyrrhic Victory: Winning the Battle, Losing the War",https://fs.blog/2018/02/winning-battle-losing-war/,50.155266955266946
The Science of Sleep,https://fs.blog/2013/11/the-science-of-sleep/,5727.712522646714
Daniel Dennett’s Most Useful Critical Thinking Tools,https://fs.blog/2016/07/dan-dannetts-thinking-tools/,109.52796442576606
Our Yearning for Immortality: Alan Lightman on one of the most Profound Contradictions of Human Existence,https://fs.blog/2016/01/alan-lightman-accidental-universe/,2825.5469425457586
"The Effect of Scale in Social Science, or Why Utopia Doesn’t Work",https://fs.blog/2015/12/the-effect-of-scale-on-values/,155.21858125706422
Ken Iverson: The Cure for the Common MBA,https://fs.blog/2016/10/iverson-cure-for-the-common-mba/,1137.7891185259314
Steve Jobs on The Focus to Say No,https://fs.blog/2011/09/steve-jobs-the-focus-to-say-no/,3190.5433127842034
The Most Productive Change You Can Make In Your Working Habits,https://fs.blog/2013/05/the-single-most-important-change-you-can-make-in-your-working-habits/,4874.88394849764
The Meaning of History,https://fs.blog/2015/10/meaning-of-history/,4311.706645681348
The Darwin Economy – Why Smith’s Invisible Hand Breaks Down,https://fs.blog/2014/09/the-darwin-economy/,1509.0552669552674
19 More Book Recommendations from Billionaire Charlie Munger,https://fs.blog/2014/08/book-recommendations-from-billionaire-charlie-munger/,11545.41103040389
What makes Warren Buffett a great investor? Intelligence or Discipline?,https://fs.blog/2014/08/what-makes-warren-buffett-a-great-investor/,9233.366962511009
Herbert Simon: On Experts and Intuition,https://fs.blog/2011/09/on-expertness-and-intuition/,19255.971503276214
The Writer’s Role,https://fs.blog/2012/07/the-writers-role/,6880.683282830044
A Conversation With Jane Jacobs,https://fs.blog/2012/07/a-conversation-with-jane-jacobs/,18616.354491261027
Harper Lee’s Letter to Oprah Winfrey on Reading and Loving Books,https://fs.blog/2014/09/harper-lee-on-reading/,4793.207875457791
De Beers: The Most Successful Marketing Campaign Ever,https://fs.blog/2010/12/the-most-successful-marketing-campaign-ever/,203.44259005679635
12 Things Lee Kuan Yew Taught Me About the World,https://fs.blog/2016/05/lee-kuan-yew/,3762.055733654676
Eric Hoffer and the Creation of Fanatical Mass Movements,https://fs.blog/2016/06/eric-hoffer-creation-fanatical-mass-movements/,768.2264350323605
Vincent van Gogh on Why Never Learning How to Paint Helped,https://fs.blog/2015/02/van-gogh-letters-paint/,110.17252167917181
What A Rembrandt Can Teach you about Software and Programmers,https://fs.blog/2015/02/rembrandt-software-programmers/,679.8447284599475
Stephen Cave: The Four Stories we tell Ourselves About Death,https://fs.blog/2014/06/stephen-cave-the-four-stories-we-tell-ourselves-about-death/,833.4269186223237
How Clever Leaders Overcome More Talented and Better Funded Competitors,https://fs.blog/2016/03/leaders-talent/,844.5510327152181
Work in Pulses,https://fs.blog/2014/05/work-in-pulses/,18852.328433931794
Daniel Kahneman on Human Gullibility,https://fs.blog/2016/09/human-gulibility/,28.573444239536332
Socrates and the Search For Wisdom,https://fs.blog/2014/03/socrates-search-for-wisdom/,157.6103345263212
Produce More by Removing More: The Disciplined Pursuit of Essentialism,https://fs.blog/2015/03/produce-removing/,1514.7033300033302
Ask Farnam Street #1,https://fs.blog/2016/09/ask-farnam-street-1/,336.25020763550197
Plato’s Argument Against Writing,https://fs.blog/2013/02/an-old-argument-against-writing/,14881.532939802448
J.K. Rowling On People’s Intolerance of Alternative Viewpoints,https://fs.blog/2016/07/j-k-rowling-intolerance-viewpoints/,91.87539763198828
The 7 Myths of Innovation,https://fs.blog/2013/12/7-innovation-myths/,1669.7996101020378
The Divine Comedy,https://fs.blog/2013/05/the-divine-comedy/,3559.6087342969076
Peter Bevelin: A Few Lessons From Sherlock Holmes,https://fs.blog/2013/09/a-few-lessons-from-sherlock-holmes/,281.53503718162966
Steve Jobs on The Most Important Thing in Life,https://fs.blog/2013/03/steve-jobs-the-most-important-thing/,124.70571460703042
Elon Musk and the Question of Overconfidence,https://fs.blog/2016/03/elon-musk-overconfidence/,1654.9922748258107
"Chris Hadfield on Life, the Universe and What’s Really Out There",https://fs.blog/2014/02/chris-hadfield-on-life/,12777.413575448776
Richard Dawkins on Pascal’s Wager,https://fs.blog/2012/08/richard-dawkins-on-pascals-wager/,1034.1507628679583
Andy Warhol on Loneliness,https://fs.blog/2014/11/andy-warhol-on-loneliness/,1528.351857864358
"Nassim Taleb: We Should Read Seneca, Not Jonah Lehrer",https://fs.blog/2012/08/we-should-read-seneca-not-lehrer/,11233.25371083225
The Road Less Travelled: The Source of Many of the Ills of Mankind,https://fs.blog/2016/04/road-less-travelled/,1578.5769841269835
Charles Dickens to The Times — I Stand Astounded and Appalled,https://fs.blog/2014/11/charles-dickens-to-the-times/,6850.1409091228215
Moving the Finish Line: The Goal Gradient Hypothesis,https://fs.blog/2016/10/goal-gradient-hypothesis/,148.11421269505638
Ryan Holiday on Growth Hacking,https://fs.blog/2014/03/ryan-holiday-growth-hacking/,4204.918798193033
Master Productivity and Eliminate Noise Using the Eisenhower Matrix,https://fs.blog/2013/04/eisenhower-matrix/,4614.322074139125
Avoid Organizational Empty Suits at All Costs,https://fs.blog/2013/11/empty-suits/,1983.1880466686223
The Crow and the Pitcher,https://fs.blog/2009/08/aesop-the-crow-and-the-pitcher/,81.53297258297259
"The Difference Between Truth and Honesty: What Law School Teaches us About Insight, Logic, and Thinking",https://fs.blog/2016/01/things-learned-law-school/,318.4970036405776
Why First Impressions Don’t Matter Much For Experiences,https://fs.blog/2012/04/why-first-impressions-dont-matter-much-for-experiences/,4142.4534188033795
Are intelligence and rationality different?,https://fs.blog/2011/01/are-intelligence-and-rationality-different/,14194.63496605015
Wall Street’s Must-Read Books of the Summer,https://fs.blog/2015/06/what-wall-street-reads/,1008.7396718415604
"The Surprising Books That Billionaires, Chess Prodigies, Performance Coaches, and Bestselling Authors Recommend",https://fs.blog/2014/12/tim-ferriss-the-books-that-mentor/,12468.111032807781
The Eulogy Test: How to Live a Life of Small Kindnesses,https://fs.blog/2014/11/small-kindnesses/,5419.350963607127
Three Questions to Ask Yourself Before Saying YES to a New Commitment,https://fs.blog/2014/09/peter-bregman-commitment/,24905.456385281348
Rebecca Goldstein and Why We Need to Matter,https://fs.blog/2016/04/rebecca-goldstein-matter/,149.13355759737294
Alex Bellos: Every Number Tells a Story,https://fs.blog/2016/08/every-number-tells-a-story/,197.00161909365366
The Lie Detector Paradox,https://fs.blog/2012/05/the-lie-detector-paradox/,2321.08611111111
Daniel Pink on Incentives and the Two Types of Motivation,https://fs.blog/2016/08/daniel-pink-two-types-of-motivation/,490.4966249385245
Persuading Intellectuals,https://fs.blog/2010/04/how-to-persuade-a-thinker/,3926.410171261487
Throw Less At The Problem,https://fs.blog/2010/04/throw-less-at-the-problem/,2366.574206349206
"Do you want to be right, or do you want to be effective?",https://fs.blog/2012/02/do-you-want-to-be-right-or-do-you-want-to-be-effective/,29637.37792128068
How Companies Learn Your Secrets,https://fs.blog/2012/02/how-companies-learn-your-secrets/,31052.16760382033
Why is it so difficult for us to think statistically?,https://fs.blog/2012/05/why-is-it-so-difficult-for-us-to-think-statistically/,852.1837301587302
How Play Enriches Our Creative Capacity,https://fs.blog/2015/01/eeesntialism-play-mckeown/,56.46064023695603
Our Genes and Our Behavior,https://fs.blog/2016/07/our-genes-and-our-behavior/,150.7163979696753
Roald Dahl’s Heartbreaking Letter About Losing his Daughter in 1962,https://fs.blog/2015/05/roald-dahl-letter-daughter/,114.41309125093754
"What Biology Enables, Culture Forbids",https://fs.blog/2016/11/biology-enables-culture-restricts/,96.10271068353521
A Simple Checklist to Improve Decisions,https://fs.blog/2011/06/before-you-make-that-big-decision/,18235.670171777212
Big Data as a Lens on Human Culture,https://fs.blog/2015/01/big-data-as-a-lens-on-human-culture/,2685.0449772449692
Kurt Vonnegut: The Shapes of Stories,https://fs.blog/2011/09/kurt-vonnegut-the-shapes-of-stories/,1548.396630849866
Four Questions To Ask Yourself Before Opening Your Mouth,https://fs.blog/2013/11/four-questions-to-ask-before-talking/,51.63799930220584
Angela Duckworth on Why Grit Matters More than IQ,https://fs.blog/2014/02/angela-duckworth-grit/,10610.719622963908
What trick can you learn from the most successful sales person ever?,https://fs.blog/2011/07/what-trick-can-you-learn-from-the-most-successful-sales-person-ever/,8390.11701518495
Towards a Greater Synthesis: Steven Pinker on How to Apply Science to the Humanities,https://fs.blog/2016/03/steven-pinker-science-humanities/,278.1095872306109
Scientifically Proven Ways to Increase Tips in the Service Industry,https://fs.blog/2011/01/how-people-in-the-service-industry-can-increase-tips/,12748.02677502365
How Williams Sonoma Inadvertently Sold More Bread Machines,https://fs.blog/2010/04/how-williams-sonoma-inadvertently-sold-more-bread-machines/,5545.0425867904505
Making Good Citizenship Fun — Richard Thaler,https://fs.blog/2012/02/making-good-citizenship-fun-richard-thaler/,28321.363230416006
What I’ve been reading,https://fs.blog/2012/02/what-ive-been-reading/,32559.252811516224
The long chains of reasonings …,https://fs.blog/2010/04/the-long-chains-of-reasonings/,880.7604753941711
How Stories Make Us Human,https://fs.blog/2012/05/how-stories-make-us-human/,336.78931413144966
Civilization and its Fundamental Passions,https://fs.blog/2016/05/civilization-and-its-passions/,131.13344948824835
Racking The Shotgun: Quickly Sorting Those Who Know from Those Who Act Like They Know,https://fs.blog/2017/01/perry-marshall-shotgun/,3228.2833034019072
Steve Jobs on Design,https://fs.blog/2012/04/steve-jobs-on-design/,3529.0113366560463
Are People Thinking Less Than They Used To?,https://fs.blog/2012/04/are-people-thinking-less-than-they-used-to/,5088.467281194566
E.B. White’s Beautiful Letter to Someone Who Lost Faith in Humanity,https://fs.blog/2014/10/eb-white-humanity/,4860.130813353304
Google and Combinatorial Innovation,https://fs.blog/2014/10/google-and-combinatorial-innovation/,2117.5868343644333
The Best Non-Fiction Books of 2015: The Year of the Biography,https://fs.blog/2015/11/non-fiction-books-2015/,762.7680143282305
Richard Feynman — Take the World From Another Point of View,https://fs.blog/2012/10/feynman-take-the-world-from-another-point-of-view/,10409.415492219794
Jeff Bezos’s Reading List,https://fs.blog/2013/10/jeff-bezoss-reading-list/,3124.2210541608374
"Warren Buffett on Scorecards, Investing, Friends, and the Family Motto",https://fs.blog/2014/06/warren-buffett-the-snowball/,7490.158931140247
Amusing Ourselves To Death,https://fs.blog/2013/06/amusing-ourselves-to-death/,60.92130359320761
Why Are No Two People Alike? (Part 2),https://fs.blog/2016/06/no-two-people-alike-part-2/,174.2452053764114
How to Write a Great Novel,https://fs.blog/2009/11/off-topic-but-interesting-how-to-write-a-great-novel/,4358.634739096908
We’re in the (bad) Habit of Associating Value with Scarcity,https://fs.blog/2011/08/we%e2%80%99re-in-the-habit-of-associating-value-with-scarcity/,1359.4721645910329
Rembrandt — The Power of Art,https://fs.blog/2012/08/rembrandt-the-power-of-art/,5408.472012969083
What did Steve Jobs Read?,https://fs.blog/2011/10/what-did-steve-jobs-read/,26944.06816121335
The Science of Obesity,https://fs.blog/2011/06/why-we-get-fat/,10563.363792561302
Suppressing Volatility Makes the World Less Predictable and More Dangerous,https://fs.blog/2011/06/why-government-suppress-volatility-and-why-it-backfires/,13703.182336395494
Scarcity: Why Having Too Little Means So Much,https://fs.blog/2013/12/scarcity-why-having-too-little-means-so-much/,77.66316997006062
The Famous Game Show Problem,https://fs.blog/2009/11/video-the-famous-game-show-problem/,596.0760229351038
Evidence-based tips for Valentine’s,https://fs.blog/2011/02/evidence-based-tips-for-valentines/,8285.854565280468
Jeffrey Pfeffer: Why Performance Won’t Get You Promoted,https://fs.blog/2011/02/why-performance-wont-get-you-promoted/,5330.715604981747
Albert Bernstein on the Dinosaur Brain and How To Make Bad Decisions,https://fs.blog/2011/05/how-to-make-bad-decisions/,7584.976073647178
Create Advertising That Sells,https://fs.blog/2011/09/create-advertising-that-sells/,1589.202670257745
The Planning Fallacy,https://fs.blog/2011/09/the-planning-fallacy/,4713.785110223296
Are You A Learning Machine?,https://fs.blog/2012/03/are-you-a-learning-machine/,487.9225693302116
66 Personal Development Habits For Smart People,https://fs.blog/2013/08/66-personal-development-habits-for-smart-people/,944.8171664647616
The Laws of Simplicity,https://fs.blog/2013/08/the-laws-of-simplicity/,937.7683565596699
The Principles of Comparative Advantage: Why Tiger Woods Shouldn’t Mow Your Lawn,https://fs.blog/2009/08/should-tiger-woods-mow-his-own-lawn-the-principles-of-comparative-advantage/,2533.6711817548153
